イベント日,アナスロ店舗名,平均G数,平均差枚,総台数,都道府県,一般並び(スロ),並び人数(スロ),土日
2023-01-01,アスカ杉戸店,3078.712121212121,-51.888888888888886,198,埼玉県,49.0,48.0,1
2023-01-01,アリーナ平塚店,967.9758064516129,54.189516129032256,248,埼玉県,27.0,12.0,1
2023-01-01,オータ川島店,3782.413953488372,-64.26046511627906,215,埼玉県,25.0,169.0,1
2023-01-01,ジアスセンター南,3580.9194312796208,108.88625592417061,211,神奈川県,23.0,198.0,1
2023-01-02,アスカ杉戸店,3670.6717171717173,-257.04040404040404,198,埼玉県,54.0,39.0,0
2023-01-02,サンパレス環七大杉店,3979.9411764705883,162.1360294117647,272,東京都,84.0,150.0,0
2023-01-03,アスカ杉戸店,3816.191919191919,-307.9191919191919,198,埼玉県,65.0,65.0,0
2023-01-03,アムディ野田,2037.3583333333333,-88.1875,240,千葉県,53.0,59.0,0
2023-01-04,PIA上野,5747.235294117647,364.59215686274507,255,東京都,140.0,483.0,0
2023-01-04,アリーナ平塚店,1462.0887096774193,-12.806451612903226,248,埼玉県,45.0,20.0,0
2023-01-04,リッチランド,3051.5704225352115,-212.01408450704224,284,神奈川県,24.0,63.0,0
2023-01-04,出玉王田無店,4116.416666666667,32.87,300,東京都,42.0,356.0,0
2023-01-05,123横浜西口店,7066.4126506024095,,332,神奈川県,40.0,600.0,0
2023-01-05,WonderBOSS,3567.3804347826085,75.72282608695652,184,栃木県,27.0,25.0,0
2023-01-05,アリーナ岩槻本店,2314.2206703910615,-151.5,358,埼玉県,90.0,80.0,0
2023-01-05,アリーナ鶴瀬店,3941.028776978417,-135.32374100719426,139,埼玉県,70.0,44.0,0
2023-01-05,エスパス日拓溝の口駅前新館,2247.9124579124577,-65.993265993266,297,神奈川県,16.0,28.0,0
2023-01-05,パラッツォ三郷中央店,2283.642307692308,-200.9576923076923,520,埼玉県,31.0,41.0,0
2023-01-06,MGM小山本郷店,5588.4638888888885,462.13055555555553,360,栃木県,100.0,310.0,0
2023-01-06,ジアス上大岡,4191.282352941176,-455.6235294117647,255,神奈川県,35.0,27.0,0
2023-01-06,ジャムフレンドクラブ朝霞店,5336.85294117647,562.8319327731092,238,埼玉県,47.0,387.0,0
2023-01-06,パールショップともえ成田969,3656.6163069544364,-192.01438848920864,417,千葉県,87.0,85.0,0
2023-01-06,ミリオン習志野店,2083.9830508474574,-193.66101694915255,118,千葉県,8.0,1.0,0
2023-01-06,第一プラザ霞ヶ関店,2751.1428571428573,140.80714285714285,140,埼玉県,26.0,26.0,0
2023-01-07,PIA上野,5840.274509803921,612.756862745098,255,東京都,221.0,500.0,1
2023-01-07,SLOT,3483.5308641975307,330.44444444444446,162,,,,1
2023-01-07,みずほ台UNO,3235.9333333333334,-11.39047619047619,210,埼玉県,35.0,39.0,1
2023-01-07,グランキコーナ相模原店,5981.649635036496,-48.0632603406326,411,神奈川県,120.0,360.0,1
2023-01-07,ジュラク王子店,3147.116094986807,16.53034300791557,379,東京都,32.0,103.0,1
2023-01-07,スーパーライブガーデン小山喜沢店,4765.22113022113,-131.82555282555282,407,栃木県,130.0,151.0,1
2023-01-07,パラッツォ蕨店,4485.334545454545,-249.03636363636363,275,埼玉県,72.0,230.0,1
2023-01-07,ピーアーク相模大野,4392.1325,,400,神奈川県,61.0,380.0,1
2023-01-07,マルハン倉賀野店,4011.945,-156.5,200,群馬県,285.0,145.0,1
2023-01-07,マルハン川口店,5475.61301369863,-88.6986301369863,292,埼玉県,50.0,347.0,1
2023-01-07,マルハン深谷店,3956.222222222222,-120.55555555555556,180,埼玉県,45.0,119.0,1
2023-01-07,マルハン相模原店,5226.921052631579,-479.2763157894737,304,神奈川県,22.0,55.0,1
2023-01-07,メビウス西川口店,1979.648148148148,-199.99074074074073,108,埼玉県,82.0,45.0,1
2023-01-07,ライブガーデン鹿沼グランドシティ,4774.024024024024,57.31831831831832,333,栃木県,115.0,141.0,1
2023-01-07,三ノ輪UNO,2375.604,67.396,250,東京都,42.0,29.0,1
2023-01-07,上尾UNO,2478.5744047619046,-54.794642857142854,336,埼玉県,54.0,67.0,1
2023-01-07,中山UNO,3651.3951219512196,36.96585365853659,205,神奈川県,21.0,35.0,1
2023-01-07,仙川UNO,3960.9251336898396,-165.15508021390374,187,東京都,32.0,24.0,1
2023-01-07,北越谷UNO,2324.125,93.08653846153847,208,埼玉県,27.0,19.0,1
2023-01-07,南柏UNO,3373.1792452830186,-31.54245283018868,212,千葉県,26.0,38.0,1
2023-01-07,本八幡UNO,3803.006006006006,-50.43843843843844,333,千葉県,70.0,50.0,1
2023-01-07,秋葉原UNO,3217.7055837563453,73.38071065989848,197,東京都,1.0,60.0,1
2023-01-07,鶴見UNO,3114.355871886121,36.704626334519574,281,神奈川県,39.0,36.0,1
2023-01-08,KING,4463.556886227545,507.92215568862275,334,,,,1
2023-01-08,PIA京急川崎,5396.746376811594,-175.46014492753622,276,神奈川県,61.0,110.0,1
2023-01-08,アスカ狭山店,4038.5131578947367,-235.55263157894737,228,埼玉県,82.0,174.0,1
2023-01-08,アリーナ平塚店,1263.717741935484,-155.4516129032258,248,埼玉県,46.0,18.0,1
2023-01-08,エクスアリーナ東京,5064.564583333334,74.75416666666666,480,東京都,137.0,477.0,1
2023-01-08,チャンピオン田名店,3176.595238095238,-165.79166666666666,168,神奈川県,23.0,48.0,1
2023-01-08,パラッツォ湘南台店,2089.790243902439,-244.8439024390244,205,神奈川県,20.0,17.0,1
2023-01-08,パラッツォ馬橋駅前店,3692.784722222222,36.361111111111114,288,千葉県,102.0,121.0,1
2023-01-08,ビックマーチ真岡店,2531.7708333333335,14.254166666666666,240,栃木県,39.0,24.0,1
2023-01-09,SuperBOSS,3313.08203125,-196.30859375,256,栃木県,34.0,50.0,0
2023-01-09,アビバ南足柄店,2348.7464788732395,-57.55399061032864,213,神奈川県,13.0,30.0,0
2023-01-09,キコーナ伊勢佐木店,2180.085164835165,-159.3598901098901,364,神奈川県,35.0,65.0,0
2023-01-09,ニュークラウン川越2号店,4394.803278688524,-55.91256830601093,183,埼玉県,26.0,90.0,0
2023-01-09,パラッツォ川越店,3117.505119453925,11.382252559726963,293,埼玉県,154.0,93.0,0
2023-01-09,マルハンメガシティ横浜町田,4641.466269841269,-426.984126984127,504,神奈川県,97.0,333.0,0
2023-01-09,マルハン大間々店,2274.9172932330825,-183.45864661654136,266,群馬県,37.0,40.0,0
2023-01-09,マルハン館林店,2577.215,-33.0,200,群馬県,25.0,20.0,0
2023-01-09,ミリオン習志野店,2274.967741935484,-156.30967741935484,155,千葉県,15.0,10.0,0
2023-01-10,マルキ戸田店,3335.8828125,86.6640625,128,埼玉県,11.0,70.0,0
2023-01-11,アビバアネックス・スクエア店,4534.3962848297215,-289.7244582043344,323,神奈川県,75.0,321.0,0
2023-01-11,アビバ湘南台店,3496.636726546906,-128.59281437125748,501,神奈川県,75.0,305.0,0
2023-01-11,アビバ関内,3270.241877256318,-173.49458483754512,277,神奈川県,61.0,102.0,0
2023-01-11,アビバ鶴見店,3283.169491525424,-124.03389830508475,177,神奈川県,29.0,131.0,0
2023-01-11,アリーナ岩槻本店,1709.4664804469273,19.335195530726256,358,埼玉県,30.0,25.0,0
2023-01-11,アリーナ平塚店,715.258064516129,-70.1491935483871,248,埼玉県,13.0,5.0,0
2023-01-11,グランキコーナ相模原店,7457.3260340632605,350.54744525547443,411,神奈川県,130.0,920.0,0
2023-01-11,サンパレス環七大杉店,1918.1433823529412,-65.51470588235294,272,東京都,23.0,13.0,0
2023-01-11,ジアスセンター南,2587.39336492891,-2.3886255924170614,211,神奈川県,9.0,33.0,0
2023-01-11,ジュラク王子店,3767.763779527559,196.91338582677164,381,東京都,20.0,212.0,0
2023-01-11,パールショップともえセンター南店,2693.206106870229,-59.48091603053435,655,神奈川県,50.0,129.0,0
2023-01-11,ピーアーク相模原,3080.052341597796,,363,神奈川県,65.0,109.0,0
2023-01-11,ピーアーク相模大野,4185.945,,400,神奈川県,40.0,280.0,0
2023-01-11,中山ZoRoN,2367.8735632183907,-63.84674329501916,261,神奈川県,18.0,48.0,0
2023-01-11,第一プラザみずほ台店,4212.829787234043,-96.9627659574468,188,埼玉県,70.0,206.0,0
2023-01-12,アリーナ鶴瀬店,2671.093525179856,-158.26618705035972,139,埼玉県,42.0,25.0,0
2023-01-12,サンパレス環七大杉店,2976.9595588235293,84.50367647058823,272,東京都,23.0,68.0,0
2023-01-12,パールショップともえ川越店,2423.854054054054,13.54864864864865,370,埼玉県,34.0,113.0,0
2023-01-12,ライブガーデン上尾スロット館,3173.078431372549,-263.3692810457516,306,埼玉県,19.0,118.0,0
2023-01-13,アムディ野田,1261.2916666666667,39.69583333333333,240,千葉県,22.0,35.0,0
2023-01-13,アリーナ桶川坂田店,1736.4333333333334,-174.45833333333334,120,埼玉県,24.0,15.0,0
2023-01-13,ジアス上大岡,5591.360784313725,21.254901960784313,255,神奈川県,68.0,248.0,0
2023-01-13,ビックマーチ高崎おおやぎ店,2899.753623188406,184.10507246376812,276,群馬県,50.0,77.0,0
2023-01-13,マルハンメガシティ横浜町田,3343.5198412698414,-151.38888888888889,504,神奈川県,40.0,123.0,0
2023-01-13,マルハン上里店,2500.9216417910447,-54.47761194029851,268,埼玉県,74.0,76.0,0
2023-01-14,SuperBOSS,3519.66796875,-10.59375,256,栃木県,40.0,66.0,1
2023-01-14,オータ川島店,2911.8976744186048,-108.89302325581396,215,埼玉県,19.0,68.0,1
2023-01-14,ピーアーク千葉駅前,3442.076923076923,-176.16307692307691,325,千葉県,20.0,94.0,1
2023-01-14,マルハン伊勢崎店,4568.707831325301,75.90361445783132,332,群馬県,80.0,150.0,1
2023-01-14,マルハン前橋インター店,4523.30179028133,95.9079283887468,391,群馬県,93.0,163.0,1
2023-01-14,マルハン川口店,3756.2020547945203,17.465753424657535,292,埼玉県,21.0,102.0,1
2023-01-14,マルハン鶴見店,6062.574468085107,0.0,376,神奈川県,160.0,414.0,1
2023-01-14,マルハン鹿沼店,4592.320833333333,-97.08333333333333,240,栃木県,20.0,106.0,1
2023-01-14,メビウス西川口店,2100.435185185185,-323.60185185185185,108,埼玉県,61.0,53.0,1
2023-01-14,リッチランド,2939.5880281690143,-140.46478873239437,284,神奈川県,21.0,49.0,1
2023-01-14,出玉王田無店,3171.3033333333333,105.69,300,東京都,12.0,188.0,1
2023-01-15,Dステーション館林店,3114.85910652921,-199.4914089347079,291,群馬県,117.0,39.0,1
2023-01-15,WonderBOSS,3620.021739130435,405.0597826086956,184,栃木県,35.0,50.0,1
2023-01-15,アビバ南足柄店,2802.6,-146.93488372093023,215,神奈川県,27.0,36.0,1
2023-01-15,アリーナ岩槻本店,3435.013966480447,-345.75698324022346,358,埼玉県,220.0,170.0,1
2023-01-15,アリーナ平塚店,1820.0685483870968,-227.94758064516128,248,埼玉県,76.0,63.0,1
2023-01-15,アリーナ桶川坂田店,2488.391666666667,45.766666666666666,120,埼玉県,14.0,45.0,1
2023-01-15,アリーナ鶴瀬店,4168.920863309352,-209.6474820143885,139,埼玉県,100.0,64.0,1
2023-01-15,クリエ十日市場店,2345.5472222222224,-118.05,360,神奈川県,33.0,29.0,1
2023-01-15,チャレンジャー野津田店,3703.1529411764704,134.95,340,東京都,322.0,104.0,1
2023-01-15,パラッツォ三郷中央店,2837.369230769231,-128.91153846153847,520,埼玉県,52.0,95.0,1
2023-01-15,パラッツォ湘南台店,1691.8878048780489,-133.21951219512195,205,神奈川県,9.0,16.0,1
2023-01-15,パラッツォ赤坂店,1798.331707317073,-92.59024390243903,205,埼玉県,9.0,22.0,1
2023-01-15,ビックマーチ真岡店,3530.641666666667,4.066666666666666,240,栃木県,45.0,78.0,1
2023-01-15,マルハン厚木店,4416.244541484716,-238.8646288209607,229,神奈川県,2.0,194.0,1
2023-01-15,ライブガーデン栃木本店,6125.767857142857,177.43571428571428,280,栃木県,96.0,267.0,1
2023-01-15,楽園アメ横店,5893.6051282051285,496.2128205128205,390,東京都,80.0,450.0,1
2023-01-15,第一プラザ西浦和店,3477.3223684210525,-31.50657894736842,152,埼玉県,77.0,42.0,1
2023-01-16,ジアスセンター南,1771.5592417061612,-92.49289099526067,211,神奈川県,3.0,8.0,0
2023-01-16,ジャムフレンドクラブ朝霞店,5030.361344537815,387.05882352941177,238,埼玉県,55.0,401.0,0
2023-01-16,パールショップともえ7G・E・T葉山,1122.8101265822784,-7.819620253164557,316,千葉県,6.0,13.0,0
2023-01-16,パールショップともえ富里802,3976.0962732919256,100.57453416149069,322,千葉県,86.0,138.0,0
2023-01-16,ミリオン習志野店,1896.328244274809,-52.12977099236641,131,千葉県,11.0,3.0,0
2023-01-17,PIA上野,5453.9254901960785,51.35294117647059,255,東京都,86.0,500.0,0
2023-01-17,ZAP,4339.211538461538,-18.846153846153847,156,,,,0
2023-01-17,アサヒ2鹿島田店,4268.757142857143,41.285714285714285,70,神奈川県,12.0,38.0,0
2023-01-17,グランキコーナ相模原店,6044.586374695864,148.68613138686132,822,神奈川県,100.0,431.0,0
2023-01-17,グランキコーナ相模原店,6044.586374695864,148.68613138686132,822,神奈川県,100.0,430.0,0
2023-01-17,ジュラク王子店,2562.6719160104985,-11.979002624671915,381,東京都,21.0,77.0,0
2023-01-17,パールショップともえ木更津店,2469.0689655172414,220.27969348659005,261,千葉県,22.0,24.0,0
2023-01-17,マルハン倉賀野店,3087.69,70.5,200,群馬県,152.0,77.0,0
2023-01-17,ライブガーデン鹿沼グランドシティ,3117.6966966966966,-115.10510510510511,333,栃木県,17.0,70.0,0
2023-01-17,楽園南越谷店,2485.15424610052,-168.51646447140382,577,埼玉県,30.0,85.0,0
2023-01-18,アスカ狭山店,3018.2324561403507,-137.9561403508772,228,埼玉県,40.0,94.0,0
2023-01-18,エクスアリーナ東京,3746.6270833333333,93.47083333333333,480,東京都,84.0,243.0,0
2023-01-18,ジュラク王子店,4660.658792650918,77.76377952755905,381,東京都,32.0,364.0,0
2023-01-18,チャンピオン田名店,2086.910714285714,138.4404761904762,168,神奈川県,18.0,20.0,0
2023-01-18,パチンコどんじゃら,2417.5289855072465,-183.40579710144928,138,埼玉県,4.0,65.0,0
2023-01-18,マルハン前橋インター店,2990.897698209719,-81.84143222506394,391,群馬県,55.0,68.0,0
2023-01-18,マルハン綾瀬上土棚店,2065.626126126126,-55.85585585585586,222,神奈川県,8.0,14.0,0
2023-01-19,ニュークラウン川越2号店,4125.814207650274,-149.53551912568307,183,埼玉県,30.0,140.0,0
2023-01-19,パラッツォ川越店,1890.4368600682594,-7.348122866894198,293,埼玉県,29.0,20.0,0
2023-01-19,パールショップともえ川越店,2708.691891891892,-49.34324324324324,370,埼玉県,34.0,151.0,0
2023-01-19,ビックマーチ高崎おおやぎ店,3121.7246376811595,93.4963768115942,276,群馬県,67.0,97.0,0
2023-01-19,マルハンメガシティ横浜町田,3348.156746031746,-131.54761904761904,504,神奈川県,24.0,131.0,0
2023-01-19,ミリオン習志野店,1421.4198473282443,-28.81679389312977,131,千葉県,10.0,4.0,0
